datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
2014-04-03,18.4,10.8,14.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-04,15.8,6.5,11.9,1.2,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-05,12.7,4.6,8.2,1.495,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-06,10.2,4.7,6.6,8.81,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-07,16.7,3.5,10.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-08,21,7.7,14.5,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-09,19.9,8,14.2,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-10,22,8.4,13.4,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-11,17.1,5.3,11.2,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-12,19.3,5.4,12.7,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-13,15.4,7.6,11.9,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-14,19.1,8.6,13.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-15,22.7,7.2,15,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-16,23.3,11.5,17.9,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-17,23.8,13,18.8,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-18,17.4,12.8,15.1,3.617,100,8.33,rain,0,0,Cloudy skies throughout the day with rain in the morning and afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-19,18.9,8.7,13.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-20,11.7,8.7,10.4,3.27,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-21,14.3,10.9,12.7,18.793,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-22,17.2,11.7,14.4,0.48,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-23,21.4,8.4,14.6,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-24,19.2,7.6,14,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-25,20,10.8,15.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-26,21,12.1,16.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-27,20.1,12.2,16,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-28,18.3,12.9,15.4,0.421,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-29,15.2,14.1,14.6,48.383,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-04-30,20.3,13.5,16.5,87.405,100,12.5,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-01,22.6,13.7,17.7,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-02,26.1,13.7,19.5,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-03,24.4,12.7,17.2,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-04,20.2,8.7,15.7,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-05,17.1,13.3,16,0.933,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-06,19.1,10,15,0.022,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,RJGG,47684099999",obs
2014-05-07,22,7.4,15.2,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47634599999,47636099999,47759099999,47653099999,47651099999,RJGG,47761099999,47684099999",obs
2014-05-08,20.1,11.9,16.4,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-09,23.7,14,17.4,0.031,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-10,22.8,13.3,17.3,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-11,22.6,10.5,17.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-12,20.2,15.1,17.3,13.006,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-13,26.4,15.9,20.5,22.594,100,8.33,rain,0,0,Clearing in the afternoon with rain clearing later.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-14,23.7,14,18.9,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-15,20.3,15.4,17.9,1.526,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-16,24.2,13.9,18.8,0,0,0,,0,0,Clearing in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-17,23.8,13.3,18.2,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-18,26.5,12.4,19.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-19,22.2,13.9,18.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47634599999,47759099999,47653099999,47651099999,47761099999,47632099999,RJGG,47684099999",obs
2014-05-20,22.3,14.7,18,6.619,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-21,21.2,15.3,17.7,40.062,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2014-05-22,21.8,15.1,18.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-23,22.7,14.9,18.6,0.022,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-24,23.6,12.4,18.8,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-25,26.9,17.2,21.8,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-26,21.4,16.5,19,29.811,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-27,24.9,15.7,20.2,13.252,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-28,25.4,15.1,20.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-29,25.9,15.9,21,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-30,25.6,18.5,21.9,0,0,0,,0,0,Clearing in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-05-31,32,18.8,24.5,0,0,0,,0,0,Clearing in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-01,30.9,17.2,24.1,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-02,26.8,19.3,22.9,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-03,26.2,20.5,22.6,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-04,23.3,20.4,21.7,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-05,20.5,18.2,19.4,29.702,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-06,24.9,19.6,21.7,1.39,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-07,25.3,20,22.1,2.355,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-08,27.3,18.6,22.8,0.43,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-09,26.2,20.4,23,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-10,26.3,21.3,23.2,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2014-06-11,22.5,20.4,21.6,1.388,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-12,28.5,20,24.1,0.212,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-13,25.2,17.8,21.9,0.01,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"47649099999,47634599999,47636099999,47653099999,47651099999,RJGG,47761099999,47684099999",obs
2014-06-14,27,17.7,22.8,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47780099999,47653099999,47651099999,47761099999,RJGG,47684099999",obs
2014-06-15,27.5,19.2,23.7,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-16,28.6,18.4,24,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-17,25.6,20.1,23.1,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2014-06-18,21.7,18.5,20.1,1.623,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-19,26.6,17.6,22.4,0.032,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2014-06-20,27,19.4,23.2,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-21,25.2,20.9,23,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-22,24.2,20.5,21.8,4.821,100,12.5,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-23,28,19.6,23.6,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-24,29,19.8,23.9,0.087,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-25,26.8,19.5,23.5,1.242,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-26,26.2,21.7,23.6,1.105,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-27,25.6,21.6,23.3,0.022,100,4.17,rain,0,0,Cloudy skies throughout the day with morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-28,25.7,20.6,22.9,21.195,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-29,30,20.9,25,1.667,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-06-30,28.2,21.6,24.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-01,31.2,20.3,25.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-02,27.7,21.8,24.8,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-03,24,19.6,21.8,34.226,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-04,25.4,20.4,22.9,12.512,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-05,25.8,22,23.8,3.009,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-06,25.8,21.3,23.2,6.269,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-07,26.3,21.7,23.9,24.049,100,8.33,rain,0,0,Cloudy skies throughout the day with rain clearing later.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-08,30.1,23.8,26.5,7.212,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-09,29.3,24.1,25.5,7.67,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-10,26,24.4,25.1,15.333,100,12.5,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-11,30.2,24.1,26.9,1.408,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-12,32.7,22,27.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,RJGG,47684099999",obs
2014-07-13,26.6,23.9,25.1,4.317,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47634599999,47653099999,47651099999,RJGG,47761099999,47684099999",obs
2014-07-14,29.2,23.5,25.7,10.105,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-15,31.3,23.2,27.5,0,0,0,,0,0,Clearing in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-16,30.9,24.7,28,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-17,32.8,25.5,28.8,0.122,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-18,31.3,25,28.1,0.01,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-19,26.5,21.9,24.4,28.142,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-20,28.7,21.8,25.1,2.397,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-21,29,23.1,26.1,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-22,30.8,24.1,27.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-23,33.2,24.4,28.7,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-24,33,26.1,29.7,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-25,34.8,26.2,30.7,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-26,32.5,27,29.4,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-27,31.6,24.4,27.5,8.238,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-28,30.4,21.9,26.4,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-29,29,23,26,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-30,29.6,24.4,26.5,0.274,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-07-31,31.8,24.8,27.9,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-01,30.1,25.8,27.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-02,28.9,25.4,26.7,0.044,100,4.17,rain,0,0,Cloudy skies throughout the day with afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-03,27.5,24.9,26,0.6,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-04,28.4,25,26.4,0.162,100,12.5,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-05,32.6,25.1,28.4,2.802,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-06,32.2,25.5,28.2,1.505,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-07,31.2,24.7,27.6,2.465,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-08,29.5,23.9,26.7,1.463,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-09,24.2,21.9,23.1,186.282,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-10,27,24.1,25.8,74.828,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-11,32.2,24.4,27.7,0.667,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-12,26.9,22.9,24.7,19.663,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-13,29.4,22.1,25.5,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-14,28.3,25,26.3,5.511,100,8.33,rain,0,0,Cloudy skies throughout the day with rain in the morning and afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-15,31.9,26.2,28.6,0.073,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-16,30.4,25.5,27.2,5.967,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-17,30.3,25.3,27.3,2.105,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-18,31.5,24.9,27.5,0.748,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-19,30.9,25.1,27.6,0.316,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-20,32.5,24.1,28.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-21,31.3,26,28.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-22,31.2,24.9,26.9,1.248,100,4.17,rain,0,0,Becoming cloudy in the afternoon with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-23,29,23,24.9,22.997,100,16.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-24,26.8,22.9,24.6,7.624,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-25,29.6,23.4,26,8.582,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2014-08-26,32.2,23.7,26.5,1.039,100,16.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-27,26.5,23.4,25,0.274,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-28,25.8,21.3,23.7,0.921,100,12.5,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-29,26.6,20,22.8,1.005,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-30,27.3,20.2,23.7,0.272,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-08-31,26.9,21.4,23.8,1.222,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-01,24.6,21.3,22.4,16.145,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-02,28.3,20.3,23.9,0.018,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-03,25.5,22.1,23.9,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-04,24.5,22.9,23.4,24.418,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47634599999,47653099999,47651099999,47761099999,RJGG,47684099999",obs
2014-09-05,27.5,23.7,25.1,3.794,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-06,29.9,20.6,24.9,41.378,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-07,30.1,20.8,24.3,6.814,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-08,25.7,19.3,22.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-09,29.9,18.8,24.3,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-10,27.7,19.5,23.9,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-11,26.5,19.3,22.2,6.979,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-12,27.1,17.5,22.1,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2014-09-13,27.7,18.8,22.9,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
