datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
2012-11-04,37,24.9,29.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-05,36,23.9,29.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-06,34,24,28.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-07,33.1,25,29,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-08,33.1,25,29.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-09,34,25,29.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-10,35,25.1,30.6,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-11,34.7,25.1,29.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-12,32.8,26,29,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-13,31.2,26,28,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-14,31.1,23,27.2,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-15,31.1,21,26.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-16,33,22,27.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-17,34,23.9,28.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-18,34,25,29.6,10.4,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-19,34,25.1,29,0.4,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-20,33,25,28.4,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-21,35,23,28.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-22,33.1,23,27.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-23,32,25,27.9,7.7,100,37.5,rain,0,0,Partly cloudy throughout the day with rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-24,32,25,27.4,1.6,100,12.5,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-25,30.1,22,26.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-26,30,23.2,26.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-27,32,23,26.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-28,31.1,22.9,27.1,0.3,100,8.33,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-29,31.1,21.3,25.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-11-30,34,23.7,28,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-01,34,24,27.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-02,33,23,27.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-03,34,24,28.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-04,32.1,23,27.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-05,32,23,27.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-06,31.1,23,27.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-07,31.1,22.1,26.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-08,32,22.1,27.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-09,32.1,23,27.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-10,31.1,23,27.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-11,30.1,24,26.2,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-12,32.1,22.7,26,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-13,29.1,22,25.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-14,29.1,21.1,24.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-15,31,20,25.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-16,29,21,24.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-17,30,18.9,24.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-18,28.8,20.1,24.8,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-19,29,23,25.6,4.4,100,66.67,rain,0,0,Partly cloudy throughout the day with rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-20,29,23,25.5,3.7,100,62.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-21,29,23,25.1,0.3,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-22,27,22,24.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-23,28.1,20.1,24.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-24,30,20.6,24.8,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-25,26.7,20,23.6,14.7,100,33.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-26,29.1,16,22.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-27,31,21.1,25.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-28,32,23,26.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-29,30.1,22,26,0.7,100,25,rain,0,0,Partly cloudy throughout the day with rain.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-30,30,21,25.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2012-12-31,29.1,21,25,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-01,29.1,20,24.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,remote,41030099999,OEJN",obs
2013-01-02,28.2,19,24.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-03,28.1,20,23.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-04,29,19,23.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-05,27.2,20.1,23.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-06,27,19,22.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-07,26,20,22.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-08,25.1,17,20.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-09,24.7,15,19.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-10,25.1,15,20.2,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-11,29,17.5,21.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-12,29.1,17,22.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-13,27,20,23.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-14,28.1,21,23.9,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-15,32.4,21,25.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-16,34.1,24,27.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-17,31,21,26.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-18,31.1,24,27.2,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-19,31.1,23.7,27.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-20,31.1,22,25.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-21,30.1,18,24.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-22,30.2,19.1,24.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-23,31.1,19.1,24.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-24,31,20,25.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-25,32.1,21,26.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-26,32.1,23,27.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-27,32.1,22,27.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-28,31,25,27.8,0.2,100,8.33,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-29,27,22,24.5,1.9,100,33.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-30,25.1,20,22.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-01-31,25,20,22.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-01,26.1,17.1,21.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-02,27.1,17,21.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-03,34,18.1,26.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-04,34,22,27.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-05,34,22,27.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-06,31.1,22.8,27.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-07,31.1,23,26.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-08,30.1,24,26.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-09,30.1,23.9,26.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-10,30.9,24,26.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-11,30.1,22.1,25.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-12,29.1,20.1,24.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-13,32.1,19.9,25.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-14,31.3,19.1,25.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-15,33.1,21.8,26.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-16,30.1,22,25.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-17,29.1,21,24.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-18,30,20,24.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-19,29.1,20.1,24.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-20,28.1,19,23.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-21,30.1,19.1,24.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-22,30.1,21.4,25.6,0,0,0,,0,0,Clearing in the afternoon.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-23,31.1,20.9,25.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-24,33.1,20.1,25.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-25,37,22.1,29,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-26,33.1,21.1,27.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-27,35,22,29.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-02-28,35,24,27.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-01,29.1,24,26.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-02,30.4,23,26.2,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-03,31,23,27,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-04,32.1,24,27.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-05,32,24.1,27.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-06,30.1,23,26.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-07,36.1,20,26.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-08,33.2,22,27.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-09,31.1,24.1,27.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-10,31.1,23,26.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-11,31.1,21,25.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-12,38.1,22.1,29.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-13,34.9,23.1,28.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-14,34.1,25,29.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-15,36.1,25.7,30.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-16,38,24,30.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-17,33.1,25,28.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-18,29.7,24,26.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-19,31.1,21,25.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-20,33.1,22.1,26.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-21,33.1,22,27,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-22,34.1,21.1,27.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-23,31.1,24.1,27.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-24,31.1,21,26,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-25,31.1,20,25.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-26,33.4,22.1,27.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-27,34.1,25,29.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-28,33.1,25,28.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-29,33.1,24.1,28.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-30,33.1,25,28.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-03-31,36.7,26,30.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-01,37.1,26.2,31.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-02,36.1,24.1,29.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-03,33.1,23.1,27.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-04,34.1,24.9,29.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-05,31.2,24.1,28.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-06,30.7,21,26,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-07,39.1,21,29.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-08,34.1,21.2,27.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-09,33.1,19.7,27,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-10,31.1,22.1,26.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-11,30.1,20.1,25.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-12,32.1,21.1,26.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-13,33.1,22.6,27.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-14,31.7,22.8,27.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-15,33.1,24.1,28.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-16,35.1,25.9,30.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-17,34.1,25.4,29.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-18,32.1,24.9,28.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-19,33.1,22.1,27.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-20,35.1,22.1,28.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-21,31.2,22.7,26.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-22,30.1,20.1,25.2,0,0,0,,0,0,Clearing in the afternoon.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-23,30.1,19.2,25.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-24,32.7,21.1,27.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-25,34.1,23.1,28.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-26,32.1,27,28.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-27,33.1,23.1,28.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-28,33.1,26.8,30.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-29,34,27.4,30.2,0.4,100,16.67,rain,0,0,Partly cloudy throughout the day with rain.,"OEMK,41024099999,41030099999,OEJN",obs
2013-04-30,33.2,28.1,30.5,1.2,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-01,34.1,25.7,29.9,0.3,100,8.33,rain,0,0,Clear conditions throughout the day with morning rain.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-02,33.4,23.2,29.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-03,37,22.3,29.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-04,36.1,28,31.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-05,35,27.1,30.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-06,37,27.1,31.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-07,34.1,27.7,30.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-08,35.2,27,30.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-09,38,27.1,31.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-10,34.1,27.2,31,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-11,39.1,26.9,31.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-12,40.4,28,33.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-13,35.1,27.1,31.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-14,35.1,23.4,29.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-15,39.9,26.1,32.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-16,35.1,25.1,30,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-17,32.2,23.4,28.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-18,33.1,25.1,29.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-19,36.1,26.6,31.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-20,38.1,28.8,33.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-21,37.1,28,31.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-22,38,28.1,32,0,0,0,,0,0,Partly cloudy throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-23,38.1,29.1,33,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-24,37.1,29.1,32.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-25,36,26.8,32.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-26,34.2,25.3,30.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-27,37.1,26.9,31.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-28,35.1,26.1,30.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-29,44.1,27,33,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-30,35.1,26.1,31,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
2013-05-31,38.1,25.1,32.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEMK,41024099999,41030099999,OEJN",obs
