name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
"Red Bull Ring, 8724 Spielberg, Österreich",2012-06-22,24,15,20,5.418,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11157099999,11280099999,11229099999,11240099999,LOXZ,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-06-23,21.1,14,16.8,15.457,100,20.83,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-06-24,25,13.5,19.5,0.505,100,8.33,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-06-25,18.1,11,15.7,17.347,100,29.17,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-06-26,23,8,16.5,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-06-27,24,9,17.1,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-06-28,28,11,20.2,0.549,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-06-29,30,16,23,1.311,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-06-30,33,15.1,24.2,0.692,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-01,31,17.7,25,1.919,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-02,30,18.6,24.2,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-03,27.5,17,20.6,18.121,100,16.67,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-04,27.1,16,21.6,2.77,100,12.5,rain,0,0,Clearing in the afternoon with rain clearing later.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-05,29,16,21.6,0.555,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-06,28,13,19.1,0.542,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-07,28,13,20.2,0.836,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-08,29,15.4,22.4,0.411,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-09,25.2,15,19.7,3.276,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-10,25,14,18.3,14.257,100,20.83,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-11,22.9,14,17.5,8.354,100,16.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-12,18.1,13,15.6,12.908,100,20.83,rain,0,0,Cloudy skies throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-13,16,11.9,13.6,22.682,100,25,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-14,23,12,15.5,8.325,100,16.67,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-15,17,11,13.3,42.346,100,25,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-16,20,10.7,14.6,1.147,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-17,20,8,14.2,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-18,26,12.9,18.5,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-19,28,11,18.8,7.745,100,8.33,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-20,21.6,14,17.6,10.908,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-21,18.1,11.4,13.4,47.669,100,29.17,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-22,18,9.8,13.3,0.22,100,8.33,rain,0,0,Partly cloudy throughout the day with rain in the morning and afternoon.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-23,22,6,15.1,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-24,25,12,18.9,12.911,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-25,21,14.6,17.1,11.78,100,29.17,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-26,24.4,15,19,2.689,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-27,29,14,21.1,0.075,100,4.17,rain,0,0,Clearing in the afternoon with early morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-28,30,15,21.3,4.63,100,12.5,rain,0,0,Becoming cloudy in the afternoon with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-29,24,14,17.2,22.854,100,20.83,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-30,20.2,14,17,3.739,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-07-31,24.1,14,18.7,1.351,100,12.5,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-01,27,11,20,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-02,28,13,20.2,0.483,100,8.33,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-03,23,16,19.7,3.255,100,16.67,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-04,27,16.5,21.4,1.107,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-05,30,14,21.7,0.751,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-06,29,13,22.5,0.131,100,4.17,rain,0,0,Becoming cloudy in the afternoon with late afternoon rain.,"11225099999,11157099999,11280099999,11229099999,11240099999,LOXZ,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-07,25.1,15,20.1,1.68,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-08,21.3,16,18.3,0.31,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-09,22,13.5,18,5.339,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-10,21,8,15,2.042,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-11,17.9,10,14.2,1.001,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-12,21,5,14,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-13,22,11,16.8,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-14,24,12.2,18.2,0,0,0,,0,0,Clearing in the afternoon.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-15,26,11,18.3,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-16,26,11,18,4.732,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-17,26,13,19.4,0,0,0,,0,0,Clearing in the afternoon.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-18,27,11,19.8,0,0,0,,0,0,Clearing in the afternoon.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-19,30,12,21.3,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-20,34,13,22,0,0,0,,0,0,Clear conditions throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-21,30,13,21.3,0.946,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-22,31,15,21.7,6.834,100,8.33,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-23,29,16.9,21.6,5.627,100,16.67,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-24,31,14,22.5,0.836,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-25,27,15,21.6,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-26,20.1,10.9,14.7,18.677,100,25,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-27,21,9.8,14.3,0.973,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-28,26,6,15.6,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-29,25,13,18.8,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11157099999,11280099999,11229099999,11240099999,LOXZ,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-30,27,11,18.9,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-08-31,18.1,9.6,13.7,33.529,100,29.17,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-01,13.6,9,11.4,19.686,100,33.33,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-02,22,12,16,2.877,100,16.67,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-03,23,13.1,17.3,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-04,23,14.8,18.1,0.073,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-05,23,13.3,17,0.562,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-06,22,11.1,17.1,4.18,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-07,23,6,14.3,0,0,0,,0,0,Clearing in the afternoon.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-08,24,6,14.9,0,0,0,,0,0,Clear conditions throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-09,25,7,16.1,0,0,0,,0,0,Clear conditions throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-10,26,8,16.9,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-11,27,9,17.3,3.23,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-12,19,7.5,13.9,29.201,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-13,10.1,5,7.8,23.511,100,29.17,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-14,15,8,11.9,0.069,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-15,17,3,11.8,0.069,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-16,18,6,12.5,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-17,21,6,12.7,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-18,24,8,14.1,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-19,13.5,6.7,10.9,19.47,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-20,13,3.9,8.9,1.049,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-21,17,0,7.5,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-22,20,5,11.9,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-23,20,9.6,14.1,0.274,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-24,21,7,14.1,11.571,100,8.33,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-25,21,9,13.9,10.313,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-26,20,10.3,15,1.482,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-27,21.1,10,15.8,3.81,100,20.83,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-28,18,7,12,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-29,16,7,12.2,0.4,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-09-30,16,11,13.5,0.095,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-01,21,11,14.5,0.91,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-02,14.1,7,12.3,5.018,100,12.5,rain,0,0,Partly cloudy throughout the day with rain in the morning and afternoon.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-03,19,3,11.6,0.035,100,4.17,rain,0,0,Clearing in the afternoon with early morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-04,20,6,11.9,0.115,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-05,18,6,12.2,0.069,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-06,21,5,12.1,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-07,16.5,6.6,11.8,4.079,100,16.67,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-08,14,0,7.5,0,0,0,,0,0,Partly cloudy throughout the day.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-09,14,5,8.9,0.974,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-10,11.1,8,9.2,1.634,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
"Red Bull Ring, 8724 Spielberg, Österreich",2012-10-11,10,6.1,8.2,0.069,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"11225099999,11280099999,11229099999,11157099999,11240099999,LOXZ,11292099999,11165099999,11241099999",obs
